employee_id,department,employment_year,pension_plan,monthly_salary_sek,working_ratio,training_hours_2024,overtime_hours_2024
2581,HR,2008,1,47930.21,0.8,0,1
2582,Marketing,2008,1,40322.91,0.85,14,8
2583,Operations,2008,1,40708.83,0.85,16,19
2584,Operations,2008,1,36369.03,1.0,5,13
2585,Marketing,2008,1,34008.76,0.8,14,9
2586,Marketing,2008,1,37544.35,0.85,3,10
2587,IT,2008,1,46980.51,1.0,10,2
2588,HR,2008,1,40695.41,0.9,0,4
2589,Support,2008,1,31586.79,0.75,15,5
2590,Logistics,2008,1,49868.65,1.0,3,14
2591,HR,2008,1,47392.23,1.0,7,4
2592,IT,2008,1,38565.08,0.85,15,14
2593,Procurement,2008,1,31289.62,0.9,12,17
2594,Operations,2008,1,43253.4,0.75,14,9
2595,R&D,2008,1,45115.35,0.85,11,4
2596,Procurement,2008,1,35540.88,0.85,13,19
2597,R&D,2008,1,42870.04,0.85,4,12
2598,Procurement,2008,1,30829.66,0.8,2,14
2599,Sales,2008,1,32603.03,0.85,7,11
2600,Finance,2008,1,39540.66,0.75,7,8
2601,Logistics,2008,1,43398.34,0.8,15,16
2602,Marketing,2008,1,45725.13,0.9,2,15
2603,Operations,2008,1,47091.67,1.0,4,19
2604,Marketing,2008,1,47780.28,0.75,3,15
2605,Sales,2008,1,44065.79,0.9,20,2
2606,Finance,2008,1,49966.94,0.8,3,11
2607,R&D,2008,1,37703.64,0.75,3,17
2608,Sales,2008,1,44470.36,0.8,8,17
2609,Marketing,2008,1,37124.81,0.8,11,13
2610,Finance,2008,1,35589.86,0.75,14,19
2611,IT,2008,1,37482.73,0.75,12,3
2612,HR,2008,1,43407.1,0.8,20,3
2613,HR,2008,1,35173.77,0.9,15,20
2614,Finance,2008,1,44563.18,0.75,19,12
2615,Finance,2008,1,36442.4,0.75,18,20
2616,Logistics,2008,1,33065.32,0.85,11,3
2617,Logistics,2008,1,47382.24,0.9,9,7
2618,HR,2008,1,40613.71,0.9,7,13
2619,Procurement,2008,1,37271.99,1.0,8,2
2620,Logistics,2008,1,41207.95,0.75,15,1
2621,IT,2008,1,36807.37,0.9,10,0
2622,Logistics,2008,1,37091.65,0.8,3,11
2623,Sales,2008,1,47290.71,1.0,19,6
2624,Finance,2008,1,40399.04,0.75,20,6
2625,Procurement,2008,1,42149.3,0.8,19,10
2626,Logistics,2008,1,42980.36,1.0,4,15
2627,Marketing,2008,1,34396.77,1.0,16,6
2628,Sales,2008,1,35442.68,0.85,19,0
2629,Finance,2008,1,35224.71,0.85,20,2
2630,HR,2008,1,32048.5,0.75,14,18
2631,Procurement,2008,1,46815.94,0.75,8,6
2632,R&D,2008,1,38482.36,0.85,16,6
2633,Finance,2008,1,45416.61,0.85,18,2
2634,Sales,2008,1,34423.15,0.8,2,5
2635,Finance,2008,1,46511.3,0.75,18,12
2636,Operations,2008,1,30532.51,1.0,6,16
2637,Support,2008,1,35354.16,0.8,7,6
2638,Finance,2008,1,45589.65,0.85,6,20
2639,Logistics,2008,1,33047.93,0.75,1,0
2640,R&D,2008,1,40184.16,0.75,0,20
2641,Logistics,2008,1,30331.06,0.8,6,20
2642,Finance,2008,1,37702.14,0.85,2,9
2643,Logistics,2008,1,49479.6,0.8,13,14
2644,Operations,2008,1,39344.82,0.9,12,16
2645,Operations,2008,1,42632.27,0.9,13,17
2646,Finance,2008,1,37812.26,0.75,7,11
2647,Operations,2008,1,42263.97,0.9,16,4
2648,Sales,2008,1,39256.29,0.8,2,5
2649,Logistics,2008,1,35791.8,0.75,13,19
2650,R&D,2008,1,42533.15,0.85,14,6
2651,Finance,2008,1,34744.74,0.85,20,17
2652,HR,2008,1,49206.76,0.75,15,20
2653,Marketing,2008,1,36451.75,1.0,20,0
2654,Support,2008,1,44166.93,0.75,9,6
2655,Operations,2008,1,30653.23,0.85,10,8
2656,Sales,2008,1,36757.52,0.8,10,4
2657,Marketing,2008,1,30630.23,0.8,11,8
2658,IT,2008,1,40657.83,0.9,2,7
2659,Operations,2008,1,34771.02,1.0,12,0
2660,Logistics,2008,1,42999.01,0.85,15,17
2661,HR,2008,1,41531.39,1.0,10,18
2662,Logistics,2008,1,42409.46,0.85,20,11
2663,Operations,2008,1,34665.27,1.0,14,1
2664,HR,2008,1,49318.38,0.75,8,2
2665,Procurement,2008,1,34866.92,0.8,9,19
2666,Support,2008,1,48602.77,0.85,3,1
2667,Marketing,2008,1,44872.63,0.9,16,14
2668,R&D,2008,1,49954.92,0.9,15,1
2669,Support,2008,1,40766.01,0.9,6,14
2670,Support,2008,1,38698.28,0.75,3,6
2671,HR,2008,1,31946.41,0.8,17,11
2672,Finance,2008,1,31981.72,0.85,10,0
2673,Support,2008,1,48762.37,1.0,3,19
2674,R&D,2008,1,49526.23,0.75,19,2
2675,Support,2008,1,46210.12,0.9,5,1
2676,Support,2008,1,33908.77,0.85,19,14
2677,Logistics,2008,1,36636.52,0.75,15,2
2678,Operations,2008,1,34440.89,0.9,4,10
2679,HR,2008,1,39055.08,0.75,3,1
2680,HR,2008,1,36793.19,1.0,13,11
2681,Marketing,2008,1,32453.38,0.8,12,4
2682,Procurement,2008,1,44364.16,0.9,1,7
2683,Finance,2008,1,40019.48,1.0,9,3
2684,Finance,2008,1,47867.39,0.9,16,4
2685,Support,2008,1,33253.78,1.0,11,20
2686,Operations,2008,1,46936.05,0.85,18,17
2687,R&D,2008,1,37757.91,0.75,2,5
2688,Procurement,2008,1,39639.72,0.9,7,5
2689,HR,2008,1,33365.16,0.85,12,1
2690,Procurement,2008,1,46244.4,0.75,20,0
2691,Finance,2008,1,40998.17,0.75,12,20
2692,HR,2008,1,35563.41,1.0,12,2
2693,Support,2008,1,43054.06,1.0,14,1
2694,Logistics,2008,1,48861.72,1.0,3,9
2695,Marketing,2008,1,38576.24,0.85,20,12
2696,Operations,2008,1,43365.72,0.75,1,6
2697,HR,2008,1,47576.66,0.75,2,13
2698,Operations,2008,1,32295.25,0.8,14,15
2699,Sales,2008,1,40578.77,0.85,12,19
2700,Logistics,2008,1,44859.87,0.8,0,0
2701,IT,2008,1,42392.0,0.8,15,15
2702,Procurement,2008,1,32198.79,0.8,13,0
2703,R&D,2008,1,42604.3,0.85,8,19
2704,Logistics,2008,1,34004.07,0.75,0,13
2705,Marketing,2008,1,41891.7,1.0,3,12
2706,Finance,2008,1,47744.91,0.75,17,8
2707,Marketing,2008,1,31675.21,0.75,17,20
2708,Marketing,2008,1,47429.28,0.75,16,14
2709,Support,2008,1,41483.69,0.8,15,13
2710,Marketing,2008,1,41892.42,0.85,2,4
2711,R&D,2008,1,36937.66,0.75,8,7
2712,Support,2008,1,48500.89,0.9,17,8
2713,IT,2008,1,38776.85,0.75,20,16
2714,Procurement,2008,1,33017.53,1.0,0,17
2715,Sales,2008,1,42085.21,0.8,18,6
2716,Operations,2008,1,35426.58,1.0,15,6
2717,Finance,2008,1,43090.5,0.8,12,6
2718,Sales,2008,1,44988.96,0.8,6,14
2719,R&D,2008,1,40762.43,1.0,7,6
2720,IT,2008,1,32564.3,0.9,16,15
2721,Support,2008,1,31933.95,0.8,19,19
2722,Support,2008,1,31539.03,1.0,19,7
2723,IT,2008,1,38865.55,0.9,1,5
2724,Support,2008,1,37050.89,0.8,15,20
2725,Support,2008,1,34636.45,0.85,14,14
2726,Procurement,2008,1,46097.88,0.85,0,9
2727,R&D,2008,1,33207.93,0.85,3,9
2728,Procurement,2008,1,43327.29,1.0,4,20
2729,Sales,2008,1,30474.71,0.8,5,10
2730,Operations,2008,1,35399.36,0.9,4,20
2731,Marketing,2008,1,36604.83,0.8,20,3
2732,Operations,2008,1,32701.1,1.0,6,0
2733,Support,2008,1,34540.93,1.0,14,4
2734,Support,2008,1,31958.82,0.8,4,1
2735,Logistics,2008,1,31930.25,0.8,14,11
2736,HR,2008,1,37330.76,1.0,9,19
2737,Finance,2008,1,36213.7,0.8,2,8
2738,Sales,2008,1,49076.86,0.75,8,14
2739,HR,2008,1,37978.87,0.75,16,4
2740,Finance,2008,1,48551.88,0.9,13,15
2741,Marketing,2008,1,35230.19,0.75,16,6
2742,HR,2008,1,47432.65,1.0,4,7
2743,Finance,2008,1,37345.8,0.75,5,16
2744,IT,2008,1,39920.78,0.85,2,4
2745,IT,2008,1,43637.3,1.0,12,2
2746,Marketing,2008,1,34003.38,0.75,16,17
2747,Procurement,2008,1,46105.47,0.9,13,11
2748,Finance,2008,1,30470.04,0.8,5,16
2749,Support,2008,1,40907.13,0.85,11,10
2750,Sales,2008,1,41174.74,0.9,1,16
2751,Marketing,2008,1,42153.95,0.8,0,3
2752,Sales,2008,1,48717.34,0.85,11,15
2753,Finance,2008,1,30013.09,0.75,2,12
2754,Operations,2008,1,37323.39,0.9,15,19
2755,Operations,2008,1,38066.39,0.8,7,14
2756,HR,2008,1,36059.18,0.75,18,13
2757,Finance,2008,1,46209.58,0.85,12,14
2758,R&D,2008,1,47019.34,1.0,1,14
2759,Finance,2008,1,31384.61,0.8,9,20
2760,HR,2008,1,46754.07,0.8,5,10
2761,IT,2008,1,48422.79,0.75,19,17
2762,R&D,2008,1,35529.06,0.75,15,11
2763,R&D,2008,1,34024.7,0.9,15,16
2764,R&D,2008,1,32190.98,1.0,15,9
2765,Logistics,2008,1,47709.38,0.9,20,15
2766,Finance,2008,1,46823.78,1.0,8,12
2767,Marketing,2008,1,44359.37,0.9,0,1
2768,Finance,2008,1,36609.38,0.8,11,6
2769,Sales,2008,1,46987.68,0.9,17,14
2770,Marketing,2008,1,31285.15,0.9,11,8
2771,Logistics,2008,1,48509.62,0.75,6,9
2772,Support,2008,1,43759.63,0.85,15,19
2773,Marketing,2008,1,44440.19,1.0,20,13
2774,R&D,2008,1,37364.88,0.85,0,2
2775,R&D,2008,1,46570.2,0.9,16,4
2776,Sales,2008,1,45229.61,0.8,1,10
2777,Procurement,2008,1,41833.67,0.8,13,3
2778,Sales,2008,1,37648.63,0.8,2,18
2779,Sales,2008,1,36787.56,1.0,5,18
2780,Operations,2008,1,38669.33,1.0,19,7
2781,Sales,2008,1,33571.46,0.8,16,1
2782,Support,2008,1,39820.11,0.85,20,20
2783,R&D,2008,1,33289.5,0.9,10,13
2784,Procurement,2008,1,38164.5,1.0,7,8
2785,Marketing,2008,1,46981.68,0.85,15,12
2786,IT,2008,1,43127.14,0.8,15,18
2787,Procurement,2008,1,44759.86,0.75,1,20
2788,R&D,2008,1,32040.78,0.75,10,2
2789,Procurement,2008,1,39561.34,0.75,13,19
2790,HR,2008,1,31116.99,0.75,15,12
2791,Procurement,2008,1,46168.05,0.9,19,14
2792,IT,2008,1,31536.68,0.8,9,2
2793,R&D,2008,1,32974.17,0.75,5,6
2794,R&D,2008,1,35882.55,0.9,6,17
2795,Support,2008,1,35768.46,0.75,10,12
2796,Marketing,2008,1,31554.68,0.75,0,19
2797,R&D,2008,1,44088.92,0.9,20,12
2798,Sales,2008,1,36068.37,0.8,8,20
2799,Marketing,2008,1,34771.68,0.8,5,3
2800,Support,2008,1,45195.29,0.75,8,0
2801,Sales,2009,1,46923.65,1.0,8,18
2802,HR,2009,1,41977.91,0.75,10,10
2803,Procurement,2009,1,31573.87,0.8,20,9
2804,Logistics,2009,1,31559.75,0.9,1,9
2805,Support,2009,1,44728.99,1.0,15,4
2806,R&D,2009,1,45577.19,1.0,6,12
2807,Procurement,2009,1,43739.86,0.9,8,9
2808,HR,2009,1,45778.6,0.8,15,16
2809,Logistics,2009,1,38965.75,0.8,0,7
2810,HR,2009,1,37929.25,0.85,2,4
2811,Procurement,2009,1,33094.83,0.9,14,0
2812,Operations,2009,1,34039.04,0.85,5,19
2813,Sales,2009,1,43348.94,0.9,4,9
2814,Logistics,2009,1,49955.26,0.85,4,8
2815,Finance,2009,1,34481.87,0.8,10,7
2816,Marketing,2009,1,39263.18,1.0,15,16
2817,Logistics,2009,1,32810.29,1.0,12,16
2818,IT,2009,1,46170.27,0.8,10,10
2819,R&D,2009,1,42919.07,0.75,5,4
2820,Support,2009,1,49922.06,0.8,8,3
2821,HR,2009,1,48357.65,0.85,3,5
2822,R&D,2009,1,38537.06,1.0,15,2
2823,Finance,2009,1,38314.85,0.85,19,4
2824,HR,2009,1,31554.07,0.85,18,12
2825,IT,2009,1,31624.09,0.85,20,10
2826,HR,2009,1,41186.18,0.9,20,7
2827,Support,2009,1,42431.2,1.0,9,10
2828,Operations,2009,1,31665.02,1.0,18,7
2829,Logistics,2009,1,44975.37,0.8,14,12
2830,Sales,2009,1,42444.99,0.9,12,18
2831,IT,2009,1,32680.5,1.0,19,13
2832,Finance,2009,1,46999.74,0.75,11,8
2833,Support,2009,1,41794.73,0.8,4,18
2834,Procurement,2009,1,45254.46,0.85,17,13
2835,Support,2009,1,42289.71,0.75,6,14
2836,R&D,2009,1,35087.02,0.85,11,13
2837,Marketing,2009,1,34250.34,1.0,18,2
2838,Sales,2009,1,32019.45,1.0,20,1
2839,R&D,2009,1,46613.1,0.75,13,4
2840,Support,2009,1,44774.54,1.0,16,11
2841,Operations,2009,1,41250.75,1.0,6,10
2842,Operations,2009,1,30995.15,0.75,5,20
2843,Marketing,2009,1,39104.84,0.8,1,0
2844,HR,2009,1,35985.95,1.0,3,6
2845,IT,2009,1,36478.69,0.85,10,5
2846,Procurement,2009,1,41836.89,0.75,17,19
2847,Logistics,2009,1,42542.06,0.75,8,7
2848,R&D,2009,1,43959.02,1.0,12,4
2849,Logistics,2009,1,45666.5,1.0,3,13
2850,R&D,2009,1,49623.23,0.85,10,5
2851,Support,2009,1,45713.88,0.9,3,6
2852,R&D,2009,1,34957.81,0.8,8,9
2853,Operations,2009,1,47724.35,0.9,20,5
2854,Procurement,2009,1,33725.01,0.85,5,8
2855,Support,2009,1,44569.83,0.85,3,7
2856,Procurement,2009,1,30066.97,1.0,2,17
2857,Finance,2009,1,49709.89,0.75,13,9
2858,Support,2009,1,33124.79,0.8,16,15
2859,Marketing,2009,1,31950.96,0.85,16,18
2860,Support,2009,1,30889.39,0.75,4,6
2861,HR,2009,1,47465.67,0.85,4,9
2862,Logistics,2009,1,34054.01,0.85,11,8
2863,Logistics,2009,1,30867.29,0.85,12,6
2864,R&D,2009,1,30941.1,1.0,19,7
2865,Operations,2009,1,31111.76,0.85,2,12
2866,Marketing,2009,1,30042.66,0.75,3,10
2867,HR,2009,1,47122.97,0.75,10,14
2868,Support,2009,1,49449.53,1.0,3,2
2869,Marketing,2009,1,30173.17,0.9,12,2
2870,Finance,2009,1,48682.79,0.85,2,11
2871,Sales,2009,1,39383.7,1.0,17,11
2872,Procurement,2009,1,31107.92,0.75,2,19
2873,Logistics,2009,1,36114.35,0.75,16,11
2874,Marketing,2009,1,48329.43,1.0,16,1
2875,IT,2009,1,32936.61,1.0,17,15
2876,HR,2009,1,49922.9,0.85,0,16
2877,Logistics,2009,1,34664.34,0.9,16,15
2878,Procurement,2009,1,35567.86,1.0,15,9
2879,Sales,2009,1,38945.49,0.85,5,4
2880,Logistics,2009,1,36844.13,0.85,4,16
2881,Marketing,2009,1,43794.36,1.0,2,7
2882,HR,2009,1,34346.51,0.75,6,14
2883,Marketing,2009,1,32161.87,0.75,15,16
2884,HR,2009,1,42320.28,0.9,11,5
2885,HR,2009,1,42501.57,0.9,20,1
2886,IT,2009,1,46887.66,0.75,0,3
2887,IT,2009,1,39008.96,1.0,7,15
2888,Sales,2009,1,44083.68,1.0,4,6
2889,Support,2009,1,32415.01,0.8,8,12
2890,Support,2009,1,36373.68,0.8,8,14
2891,Marketing,2009,1,32675.11,0.9,20,1
2892,Procurement,2009,1,36894.99,1.0,4,17
2893,Operations,2009,1,45105.92,1.0,2,17
2894,Sales,2009,1,38523.41,1.0,20,7
2895,Logistics,2009,1,38349.66,0.9,10,15
2896,Marketing,2009,1,34512.27,1.0,0,18
2897,Marketing,2009,1,44153.27,0.75,6,15
2898,IT,2009,1,46447.45,0.75,5,14
2899,Support,2009,1,30448.78,0.85,16,3
2900,Marketing,2009,1,41874.43,0.9,8,11
2901,HR,2009,1,45318.95,0.8,9,2
2902,Operations,2009,1,38126.01,0.75,10,9
2903,Sales,2009,1,46697.27,1.0,6,10
2904,Support,2009,1,35500.48,0.75,6,20
2905,Marketing,2009,1,35091.29,0.85,16,5
2906,R&D,2009,1,34075.84,0.8,8,3
2907,Support,2009,1,37004.61,0.85,5,16
2908,IT,2009,1,39462.14,0.85,3,11
2909,R&D,2009,1,34265.95,0.75,5,2
2910,HR,2009,1,44669.73,0.85,16,0
2911,Support,2009,1,43316.15,0.8,4,15
2912,Support,2009,1,42316.16,1.0,15,7
2913,HR,2009,1,40680.67,0.9,19,9
2914,Finance,2009,1,46079.06,0.8,14,0
2915,Finance,2009,1,39554.61,0.8,9,0
2916,Logistics,2009,1,48365.24,0.75,15,1
2917,Procurement,2009,1,31144.44,0.9,5,5
2918,Marketing,2009,1,35858.92,0.85,5,11
2919,Marketing,2009,1,45016.98,0.8,5,17
2920,Procurement,2009,1,42270.42,0.85,2,18
2921,Marketing,2009,1,38074.42,0.85,17,9
2922,Procurement,2009,1,34702.36,1.0,10,0
2923,Logistics,2009,1,34182.56,0.9,18,3
2924,Logistics,2009,1,30211.49,0.9,14,17
2925,Sales,2009,1,33926.96,0.9,4,1
2926,IT,2009,1,45753.64,0.8,6,15
2927,Sales,2009,1,44970.32,0.8,2,8
2928,Operations,2009,1,43892.65,0.85,4,2
2929,Logistics,2009,1,48771.46,0.8,9,8
2930,Logistics,2009,1,39971.69,0.9,4,1
2931,Finance,2009,1,45483.27,0.8,6,17
2932,IT,2009,1,46120.92,1.0,14,7
2933,Procurement,2009,1,37237.12,0.75,0,12
2934,Finance,2009,1,44455.25,1.0,12,17
2935,Logistics,2009,1,36265.13,0.75,7,14
2936,Support,2009,1,44062.26,0.9,13,16
2937,Sales,2009,1,37254.19,0.9,2,0
2938,Procurement,2009,1,49778.41,0.75,11,12
2939,Procurement,2009,1,32711.4,0.85,13,1
2940,IT,2009,1,36726.54,0.8,12,9
2941,HR,2009,1,36807.45,0.75,11,12
2942,HR,2009,1,37981.66,0.85,2,13
2943,Support,2009,1,48486.08,0.85,17,19
2944,R&D,2009,1,36616.33,0.8,6,10
2945,Support,2009,1,44091.77,0.8,1,17
2946,R&D,2009,1,35056.22,0.9,7,4
2947,Marketing,2009,1,39972.09,1.0,7,13
2948,HR,2009,1,49343.39,0.85,8,7
2949,Logistics,2009,1,48840.05,1.0,0,11
2950,Marketing,2009,1,41374.62,1.0,19,10
2951,Marketing,2009,1,43568.25,0.9,16,18
2952,R&D,2009,1,48648.68,0.75,15,2
2953,HR,2009,1,37249.57,1.0,1,7
2954,HR,2009,1,43088.91,1.0,3,9
2955,Logistics,2009,1,43309.07,0.75,16,0
2956,Support,2009,1,33664.59,1.0,20,4
2957,Marketing,2009,1,43592.26,0.9,15,17
2958,IT,2009,1,34394.09,0.85,18,16
2959,Support,2009,1,42439.77,0.9,14,5
2960,Procurement,2009,1,31229.41,0.75,17,7
2961,Marketing,2009,1,33350.09,0.8,15,17
2962,Finance,2009,1,33894.55,0.8,8,5
2963,Sales,2009,1,41691.98,0.8,10,9
2964,IT,2009,1,33136.95,1.0,13,5
2965,Operations,2009,1,47283.4,0.85,2,10
2966,HR,2009,1,42341.7,0.9,13,13
2967,Logistics,2009,1,31315.99,0.9,16,18
2968,Marketing,2009,1,40810.43,1.0,3,19
2969,HR,2009,1,40760.38,0.8,15,15
2970,Procurement,2009,1,49790.21,0.75,20,18
2971,R&D,2009,1,36620.79,0.75,11,7
2972,Finance,2009,1,32923.05,0.85,13,9
2973,Sales,2009,1,45508.91,0.8,1,8
2974,IT,2009,1,46802.62,1.0,5,16
2975,Logistics,2009,1,45104.44,1.0,17,13
2976,Marketing,2009,1,37225.2,0.9,1,9
2977,Marketing,2009,1,48484.51,0.8,12,5
2978,Logistics,2009,1,35640.76,0.85,18,8
2979,Operations,2009,1,42058.1,0.9,19,0
2980,Support,2009,1,37429.79,0.9,19,20
2981,Operations,2009,1,39288.85,0.75,7,1
2982,Support,2009,1,31607.58,0.85,10,7
2983,Finance,2009,1,34286.6,0.75,13,0
2984,HR,2009,1,33333.06,0.85,18,14
2985,Sales,2009,1,42797.08,1.0,4,17
2986,Sales,2009,1,35998.18,1.0,3,6
2987,Sales,2009,1,33465.15,1.0,3,2
2988,Finance,2009,1,49110.1,1.0,2,17
2989,Finance,2009,1,44882.39,0.75,6,8
2990,Logistics,2009,1,48611.51,0.9,15,16
2991,Operations,2009,1,36663.43,0.85,20,9
2992,Logistics,2009,1,37087.55,0.9,14,7
2993,IT,2009,1,34221.13,0.85,2,12
2994,Support,2009,1,30162.32,0.75,9,16
2995,Marketing,2009,1,33380.98,0.85,5,2
2996,R&D,2009,1,49267.0,0.85,3,13
2997,IT,2009,1,32872.25,0.85,16,3
2998,IT,2009,1,39367.47,0.9,17,8
2999,Operations,2009,1,49381.39,0.9,20,18
3000,Operations,2009,1,34960.3,1.0,10,17
3001,Logistics,2009,1,31707.65,0.75,5,4
3002,Finance,2009,1,48089.78,0.9,4,12
3003,Finance,2009,1,40287.93,0.85,16,13
3004,Sales,2009,1,33148.78,0.85,7,19
3005,Sales,2009,1,32899.11,1.0,13,16
3006,IT,2009,1,47013.47,0.9,15,16
3007,IT,2009,1,42895.01,0.75,17,16
3008,Finance,2009,1,37196.37,0.8,17,7
3009,Support,2009,1,41719.5,0.85,0,9
3010,Sales,2009,1,35359.58,0.75,17,6
3011,Finance,2009,1,33967.79,0.85,20,19
3012,Sales,2009,1,48540.9,0.9,7,20
3013,Marketing,2009,1,31376.54,1.0,6,15
3014,Operations,2009,1,41671.18,0.85,12,8
3015,HR,2009,1,49915.7,0.85,5,14
3016,Marketing,2009,1,46353.38,0.85,5,10
3017,Marketing,2009,1,38790.44,0.8,4,16
3018,Logistics,2009,1,43277.11,0.85,15,12
3019,IT,2009,1,47983.42,0.9,13,18
3020,IT,2009,1,48220.61,0.75,2,16
3021,IT,2009,1,30638.27,0.9,12,4
3022,Support,2009,1,46248.62,0.75,6,11
3023,Logistics,2009,1,35190.55,0.9,2,9
3024,Procurement,2009,1,36319.68,1.0,4,14
3025,Finance,2009,1,43521.0,1.0,2,12
3026,Finance,2009,1,47520.07,0.85,19,14
3027,Finance,2009,1,32614.19,0.85,13,10
3028,IT,2009,1,35300.99,0.75,4,10
3029,IT,2009,1,39364.42,1.0,9,15
3030,Sales,2009,1,48040.66,0.85,0,7
3031,Logistics,2009,1,41007.99,0.75,1,19
3032,R&D,2009,1,37935.27,0.75,20,3
3033,R&D,2009,1,47020.07,0.75,7,1
3034,Marketing,2009,1,39264.06,0.8,20,17
3035,Support,2009,1,36144.22,0.85,11,5
3036,Sales,2009,1,34742.76,0.8,13,13
3037,Support,2009,1,35808.9,0.9,14,1
3038,Sales,2009,1,35198.31,1.0,17,2
3039,Marketing,2009,1,41214.93,1.0,9,0
3040,IT,2009,1,46704.18,1.0,12,5
3041,HR,2009,1,48303.42,0.85,10,7
3042,Procurement,2009,1,31758.18,0.75,2,17
3043,Logistics,2009,1,39345.57,0.9,15,19
3044,Operations,2009,1,35021.87,0.8,14,8
3045,Procurement,2009,1,43411.92,1.0,11,13
3046,HR,2009,1,30595.92,1.0,5,0
3047,Finance,2009,1,38407.48,0.85,12,9
3048,HR,2009,1,30511.07,0.75,12,15
3049,R&D,2009,1,35990.23,0.75,20,5
3050,R&D,2009,1,34101.88,0.8,2,20
3051,Support,2009,1,47715.21,0.85,6,10
3052,Operations,2009,1,32990.01,0.75,4,20
3053,Operations,2009,1,48824.33,0.9,0,20
3054,Procurement,2009,1,33640.86,0.8,6,9
3055,Marketing,2009,1,47932.82,0.8,3,14
3056,Finance,2009,1,37360.71,0.8,13,5
3057,Logistics,2009,1,38716.81,0.85,9,9
3058,Finance,2009,1,43335.79,0.85,9,5
3059,Procurement,2009,1,30774.62,0.75,16,20
3060,Finance,2009,1,38697.05,0.8,4,19
3061,IT,2009,1,35203.91,0.75,15,15
3062,R&D,2009,1,33962.21,0.85,20,16
3063,R&D,2009,1,43286.13,0.8,11,20
3064,HR,2009,1,32068.24,0.9,13,20
3065,Marketing,2009,1,44099.49,0.75,7,17
3066,Logistics,2009,1,43257.48,1.0,4,5
3067,Support,2009,1,41222.07,0.9,13,17
3068,HR,2009,1,33303.35,1.0,17,8
3069,Marketing,2009,1,36773.78,0.85,20,3
3070,Sales,2009,1,43952.42,0.85,7,0
3071,Sales,2009,1,47571.62,0.75,19,12
3072,Procurement,2009,1,30650.24,0.8,3,8
3073,Sales,2009,1,49339.16,0.75,7,5
3074,Support,2009,1,34189.56,0.85,15,0
3075,Logistics,2009,1,37931.85,1.0,3,7
3076,Support,2009,1,45008.41,0.8,20,3
3077,HR,2009,1,31240.96,1.0,15,16
3078,R&D,2009,1,30876.83,0.75,9,11
3079,HR,2009,1,43903.94,0.9,13,4
3080,Operations,2009,1,41195.18,0.75,20,5
3081,IT,2009,1,37075.66,1.0,2,19
3082,Logistics,2009,1,31442.55,0.85,6,4
3083,Operations,2009,1,34394.97,0.8,1,19
3084,Procurement,2009,1,43152.42,0.8,10,5
3085,R&D,2009,1,32051.77,0.75,17,19
3086,HR,2009,1,33754.07,0.75,0,3
3087,IT,2009,1,30604.47,0.75,11,2
3088,IT,2009,1,47123.85,0.85,7,1
3089,Support,2009,1,42073.62,0.9,20,3
3090,Procurement,2009,1,45391.96,0.75,12,20
3091,Support,2009,1,31492.54,0.75,8,5
3092,Operations,2009,1,38741.88,0.85,1,16
3093,R&D,2009,1,32456.96,0.85,3,19
3094,Operations,2009,1,30172.17,0.85,16,12
3095,Marketing,2009,1,33291.77,0.75,13,17
3096,Logistics,2009,1,47141.47,0.85,8,0
3097,HR,2009,1,32933.02,0.75,17,10
3098,Procurement,2009,1,36271.92,1.0,11,8
3099,Operations,2009,1,32705.71,0.8,18,2
3100,Logistics,2009,1,30696.84,0.8,5,6
3101,Marketing,2009,1,35050.87,0.9,14,19
3102,Marketing,2009,1,42395.31,0.85,12,18
3103,R&D,2009,1,41058.61,0.8,5,12
3104,HR,2009,1,45963.25,0.8,16,15
3105,Sales,2009,1,48832.65,0.8,7,19
3106,Operations,2009,1,36028.09,0.9,11,19
3107,Support,2009,1,33038.98,0.75,3,9
3108,R&D,2009,1,37152.66,0.75,2,2
3109,Sales,2009,1,44344.67,0.9,7,14
3110,Support,2009,1,35445.14,1.0,17,17
3111,R&D,2009,1,36212.48,0.75,11,10
3112,Marketing,2009,1,30371.75,0.9,9,12
3113,Sales,2009,1,30746.09,1.0,13,13
3114,Finance,2009,1,32177.11,0.9,18,19
3115,Operations,2009,1,44779.16,0.85,11,10
3116,Logistics,2009,1,40195.46,0.75,15,16
3117,HR,2009,1,32803.84,0.9,7,5
3118,R&D,2009,1,30961.23,1.0,9,11
3119,HR,2009,1,45281.11,1.0,17,4
3120,IT,2009,1,45283.54,0.85,8,6
3121,R&D,2009,1,44340.02,1.0,3,8
3122,Finance,2009,1,34045.58,0.85,13,2
3123,Sales,2009,1,32328.86,0.75,2,15
3124,Finance,2009,1,41120.06,1.0,3,7
3125,Sales,2009,1,37369.2,0.8,2,20
3126,HR,2009,1,42984.86,1.0,19,0
3127,IT,2009,1,47493.98,1.0,14,13
3128,Support,2009,1,39340.93,0.9,5,10
3129,Marketing,2009,1,45592.68,0.8,14,11
3130,Finance,2009,1,38322.46,0.9,7,12
3131,Marketing,2009,1,31348.47,0.75,10,13
3132,Procurement,2009,1,44939.52,0.75,17,15
3133,Marketing,2009,1,38966.25,0.8,12,1
3134,Operations,2009,1,33772.88,0.9,17,17
3135,Sales,2009,1,46140.26,1.0,16,19
3136,IT,2009,1,34368.62,1.0,6,13
3137,R&D,2009,1,41384.51,0.8,1,14
