id,googleTopic,week_id,value
dumpling,/m/02cv5l,2016-50,76
dumpling,/m/02cv5l,2016-51,90
dumpling,/m/02cv5l,2016-52,91
tamale,/m/0h6_1,2004-01,13
tamale,/m/0h6_1,2004-02,11
tamale,/m/0h6_1,2004-03,8
tamale,/m/0h6_1,2004-04,13
tamale,/m/0h6_1,2004-05,8
tamale,/m/0h6_1,2004-06,7
tamale,/m/0h6_1,2004-07,8
tamale,/m/0h6_1,2004-08,4
tamale,/m/0h6_1,2004-09,7
tamale,/m/0h6_1,2004-10,4
tamale,/m/0h6_1,2004-11,6
tamale,/m/0h6_1,2004-12,8
tamale,/m/0h6_1,2004-13,7
tamale,/m/0h6_1,2004-14,7
tamale,/m/0h6_1,2004-15,6
tamale,/m/0h6_1,2004-16,9
tamale,/m/0h6_1,2004-17,8
tamale,/m/0h6_1,2004-18,8
tamale,/m/0h6_1,2004-19,10
tamale,/m/0h6_1,2004-20,7
tamale,/m/0h6_1,2004-21,9
tamale,/m/0h6_1,2004-22,10
tamale,/m/0h6_1,2004-23,4
tamale,/m/0h6_1,2004-24,6
tamale,/m/0h6_1,2004-25,6
tamale,/m/0h6_1,2004-26,8
tamale,/m/0h6_1,2004-27,5
tamale,/m/0h6_1,2004-28,7
tamale,/m/0h6_1,2004-29,6
tamale,/m/0h6_1,2004-30,7
tamale,/m/0h6_1,2004-31,6
tamale,/m/0h6_1,2004-32,4
tamale,/m/0h6_1,2004-33,8
tamale,/m/0h6_1,2004-34,5
tamale,/m/0h6_1,2004-35,6
tamale,/m/0h6_1,2004-36,7
tamale,/m/0h6_1,2004-37,7
tamale,/m/0h6_1,2004-38,9
tamale,/m/0h6_1,2004-39,4
tamale,/m/0h6_1,2004-40,7
tamale,/m/0h6_1,2004-41,7
tamale,/m/0h6_1,2004-42,10
tamale,/m/0h6_1,2004-43,9
tamale,/m/0h6_1,2004-44,10
tamale,/m/0h6_1,2004-45,10
tamale,/m/0h6_1,2004-46,10
tamale,/m/0h6_1,2004-47,17
tamale,/m/0h6_1,2004-48,16
tamale,/m/0h6_1,2004-49,17
tamale,/m/0h6_1,2004-50,26
tamale,/m/0h6_1,2004-51,41
tamale,/m/0h6_1,2004-52,22
tamale,/m/0h6_1,2005-01,14
tamale,/m/0h6_1,2005-02,10
tamale,/m/0h6_1,2005-03,9
tamale,/m/0h6_1,2005-04,6
tamale,/m/0h6_1,2005-05,8
tamale,/m/0h6_1,2005-06,10
tamale,/m/0h6_1,2005-07,7
tamale,/m/0h6_1,2005-08,6
tamale,/m/0h6_1,2005-09,7
tamale,/m/0h6_1,2005-10,10
tamale,/m/0h6_1,2005-11,7
tamale,/m/0h6_1,2005-12,8
tamale,/m/0h6_1,2005-13,9
tamale,/m/0h6_1,2005-14,9
tamale,/m/0h6_1,2005-15,8
tamale,/m/0h6_1,2005-16,8
tamale,/m/0h6_1,2005-17,7
tamale,/m/0h6_1,2005-18,11
tamale,/m/0h6_1,2005-19,7
tamale,/m/0h6_1,2005-20,8
tamale,/m/0h6_1,2005-21,7
tamale,/m/0h6_1,2005-22,8
tamale,/m/0h6_1,2005-23,7
tamale,/m/0h6_1,2005-24,6
tamale,/m/0h6_1,2005-25,8
tamale,/m/0h6_1,2005-26,7
tamale,/m/0h6_1,2005-27,7
tamale,/m/0h6_1,2005-28,6
tamale,/m/0h6_1,2005-29,4
tamale,/m/0h6_1,2005-30,8
tamale,/m/0h6_1,2005-31,7
tamale,/m/0h6_1,2005-32,7
tamale,/m/0h6_1,2005-33,7
tamale,/m/0h6_1,2005-34,7
tamale,/m/0h6_1,2005-35,6
tamale,/m/0h6_1,2005-36,8
tamale,/m/0h6_1,2005-37,7
tamale,/m/0h6_1,2005-38,7
tamale,/m/0h6_1,2005-39,7
tamale,/m/0h6_1,2005-40,8
tamale,/m/0h6_1,2005-41,10
tamale,/m/0h6_1,2005-42,10
tamale,/m/0h6_1,2005-43,10
tamale,/m/0h6_1,2005-44,12
tamale,/m/0h6_1,2005-45,10
tamale,/m/0h6_1,2005-46,14
tamale,/m/0h6_1,2005-47,13
tamale,/m/0h6_1,2005-48,17
tamale,/m/0h6_1,2005-49,16
tamale,/m/0h6_1,2005-50,25
tamale,/m/0h6_1,2005-51,43
tamale,/m/0h6_1,2005-52,23
tamale,/m/0h6_1,2006-01,15
tamale,/m/0h6_1,2006-02,9
tamale,/m/0h6_1,2006-03,8
tamale,/m/0h6_1,2006-04,9
tamale,/m/0h6_1,2006-05,8
tamale,/m/0h6_1,2006-06,7
tamale,/m/0h6_1,2006-07,7
tamale,/m/0h6_1,2006-08,6
tamale,/m/0h6_1,2006-09,6
tamale,/m/0h6_1,2006-10,7
tamale,/m/0h6_1,2006-11,8
tamale,/m/0h6_1,2006-12,7
tamale,/m/0h6_1,2006-13,7
tamale,/m/0h6_1,2006-14,6
tamale,/m/0h6_1,2006-15,9
tamale,/m/0h6_1,2006-16,6
tamale,/m/0h6_1,2006-17,7
tamale,/m/0h6_1,2006-18,10
tamale,/m/0h6_1,2006-19,7
tamale,/m/0h6_1,2006-20,6
tamale,/m/0h6_1,2006-21,7
tamale,/m/0h6_1,2006-22,6
tamale,/m/0h6_1,2006-23,6
tamale,/m/0h6_1,2006-24,7
tamale,/m/0h6_1,2006-25,6
tamale,/m/0h6_1,2006-26,6
tamale,/m/0h6_1,2006-27,6
tamale,/m/0h6_1,2006-28,8
tamale,/m/0h6_1,2006-29,7
tamale,/m/0h6_1,2006-30,5
tamale,/m/0h6_1,2006-31,6
tamale,/m/0h6_1,2006-32,6
tamale,/m/0h6_1,2006-33,6
tamale,/m/0h6_1,2006-34,7
tamale,/m/0h6_1,2006-35,6
tamale,/m/0h6_1,2006-36,7
tamale,/m/0h6_1,2006-37,7
tamale,/m/0h6_1,2006-38,8
tamale,/m/0h6_1,2006-39,7
tamale,/m/0h6_1,2006-40,8
tamale,/m/0h6_1,2006-41,10
tamale,/m/0h6_1,2006-42,8
tamale,/m/0h6_1,2006-43,10
tamale,/m/0h6_1,2006-44,10
tamale,/m/0h6_1,2006-45,9
tamale,/m/0h6_1,2006-46,12
tamale,/m/0h6_1,2006-47,13
tamale,/m/0h6_1,2006-48,13
tamale,/m/0h6_1,2006-49,18
tamale,/m/0h6_1,2006-50,21
tamale,/m/0h6_1,2006-51,33
tamale,/m/0h6_1,2006-52,26
tamale,/m/0h6_1,2007-01,9
tamale,/m/0h6_1,2007-02,8
tamale,/m/0h6_1,2007-03,8
tamale,/m/0h6_1,2007-04,9
tamale,/m/0h6_1,2007-05,7
tamale,/m/0h6_1,2007-06,6
tamale,/m/0h6_1,2007-07,6
tamale,/m/0h6_1,2007-08,6
tamale,/m/0h6_1,2007-09,6
tamale,/m/0h6_1,2007-10,6
tamale,/m/0h6_1,2007-11,6
tamale,/m/0h6_1,2007-12,6
tamale,/m/0h6_1,2007-13,6
tamale,/m/0h6_1,2007-14,6
tamale,/m/0h6_1,2007-15,7
tamale,/m/0h6_1,2007-16,7
tamale,/m/0h6_1,2007-17,9
tamale,/m/0h6_1,2007-18,8
tamale,/m/0h6_1,2007-19,9
tamale,/m/0h6_1,2007-20,6
tamale,/m/0h6_1,2007-21,8
tamale,/m/0h6_1,2007-22,5
tamale,/m/0h6_1,2007-23,6
tamale,/m/0h6_1,2007-24,6
tamale,/m/0h6_1,2007-25,5
tamale,/m/0h6_1,2007-26,6
tamale,/m/0h6_1,2007-27,6
tamale,/m/0h6_1,2007-28,8
tamale,/m/0h6_1,2007-29,6
tamale,/m/0h6_1,2007-30,6
tamale,/m/0h6_1,2007-31,6
tamale,/m/0h6_1,2007-32,8
tamale,/m/0h6_1,2007-33,8
tamale,/m/0h6_1,2007-34,7
tamale,/m/0h6_1,2007-35,6
tamale,/m/0h6_1,2007-36,7
tamale,/m/0h6_1,2007-37,8
tamale,/m/0h6_1,2007-38,8
tamale,/m/0h6_1,2007-39,8
tamale,/m/0h6_1,2007-40,8
tamale,/m/0h6_1,2007-41,8
tamale,/m/0h6_1,2007-42,9
tamale,/m/0h6_1,2007-43,9
tamale,/m/0h6_1,2007-44,11
tamale,/m/0h6_1,2007-45,12
tamale,/m/0h6_1,2007-46,15
tamale,/m/0h6_1,2007-47,14
tamale,/m/0h6_1,2007-48,16
tamale,/m/0h6_1,2007-49,21
tamale,/m/0h6_1,2007-50,31
tamale,/m/0h6_1,2007-51,38
tamale,/m/0h6_1,2007-52,18
tamale,/m/0h6_1,2008-01,9
tamale,/m/0h6_1,2008-02,8
tamale,/m/0h6_1,2008-03,7
tamale,/m/0h6_1,2008-04,8
tamale,/m/0h6_1,2008-05,7
tamale,/m/0h6_1,2008-06,7
tamale,/m/0h6_1,2008-07,7
tamale,/m/0h6_1,2008-08,8
tamale,/m/0h6_1,2008-09,7
tamale,/m/0h6_1,2008-10,7
tamale,/m/0h6_1,2008-11,7
tamale,/m/0h6_1,2008-12,6
tamale,/m/0h6_1,2008-13,6
tamale,/m/0h6_1,2008-14,8
tamale,/m/0h6_1,2008-15,7
tamale,/m/0h6_1,2008-16,7
tamale,/m/0h6_1,2008-17,9
tamale,/m/0h6_1,2008-18,9
tamale,/m/0h6_1,2008-19,7
tamale,/m/0h6_1,2008-20,7
tamale,/m/0h6_1,2008-21,7
tamale,/m/0h6_1,2008-22,7
tamale,/m/0h6_1,2008-23,8
tamale,/m/0h6_1,2008-24,8
tamale,/m/0h6_1,2008-25,6
tamale,/m/0h6_1,2008-26,6
tamale,/m/0h6_1,2008-27,6
tamale,/m/0h6_1,2008-28,8
tamale,/m/0h6_1,2008-29,6
tamale,/m/0h6_1,2008-30,7
tamale,/m/0h6_1,2008-31,7
tamale,/m/0h6_1,2008-32,6
tamale,/m/0h6_1,2008-33,6
tamale,/m/0h6_1,2008-34,6
tamale,/m/0h6_1,2008-35,6
tamale,/m/0h6_1,2008-36,7
tamale,/m/0h6_1,2008-37,7
tamale,/m/0h6_1,2008-38,7
tamale,/m/0h6_1,2008-39,7
tamale,/m/0h6_1,2008-40,10
tamale,/m/0h6_1,2008-41,9
tamale,/m/0h6_1,2008-42,9
tamale,/m/0h6_1,2008-43,10
tamale,/m/0h6_1,2008-44,10
tamale,/m/0h6_1,2008-45,11
tamale,/m/0h6_1,2008-46,14
tamale,/m/0h6_1,2008-47,15
tamale,/m/0h6_1,2008-48,14
tamale,/m/0h6_1,2008-49,22
tamale,/m/0h6_1,2008-50,32
tamale,/m/0h6_1,2008-51,47
tamale,/m/0h6_1,2008-52,24
tamale,/m/0h6_1,2009-01,12
tamale,/m/0h6_1,2009-02,9
tamale,/m/0h6_1,2009-03,9
tamale,/m/0h6_1,2009-04,9
tamale,/m/0h6_1,2009-05,10
tamale,/m/0h6_1,2009-06,7
tamale,/m/0h6_1,2009-07,8
tamale,/m/0h6_1,2009-08,6
tamale,/m/0h6_1,2009-09,8
tamale,/m/0h6_1,2009-10,7
tamale,/m/0h6_1,2009-11,7
tamale,/m/0h6_1,2009-12,8
tamale,/m/0h6_1,2009-13,6
tamale,/m/0h6_1,2009-14,7
tamale,/m/0h6_1,2009-15,6
tamale,/m/0h6_1,2009-16,7
tamale,/m/0h6_1,2009-17,7
tamale,/m/0h6_1,2009-18,10
tamale,/m/0h6_1,2009-19,8
tamale,/m/0h6_1,2009-20,7
tamale,/m/0h6_1,2009-21,8
tamale,/m/0h6_1,2009-22,6
tamale,/m/0h6_1,2009-23,6
tamale,/m/0h6_1,2009-24,6
tamale,/m/0h6_1,2009-25,7
tamale,/m/0h6_1,2009-26,6
tamale,/m/0h6_1,2009-27,6
tamale,/m/0h6_1,2009-28,6
tamale,/m/0h6_1,2009-29,7
tamale,/m/0h6_1,2009-30,7
tamale,/m/0h6_1,2009-31,8
tamale,/m/0h6_1,2009-32,8
tamale,/m/0h6_1,2009-33,8
tamale,/m/0h6_1,2009-34,8
tamale,/m/0h6_1,2009-35,7
tamale,/m/0h6_1,2009-36,8
tamale,/m/0h6_1,2009-37,8
tamale,/m/0h6_1,2009-38,7
tamale,/m/0h6_1,2009-39,8
tamale,/m/0h6_1,2009-40,8
tamale,/m/0h6_1,2009-41,8
tamale,/m/0h6_1,2009-42,10
tamale,/m/0h6_1,2009-43,10
tamale,/m/0h6_1,2009-44,10
tamale,/m/0h6_1,2009-45,11
tamale,/m/0h6_1,2009-46,14
tamale,/m/0h6_1,2009-47,15
tamale,/m/0h6_1,2009-48,17
tamale,/m/0h6_1,2009-49,22
tamale,/m/0h6_1,2009-50,28
tamale,/m/0h6_1,2009-51,49
tamale,/m/0h6_1,2009-52,27
tamale,/m/0h6_1,2010-01,13
tamale,/m/0h6_1,2010-02,12
tamale,/m/0h6_1,2010-03,10
tamale,/m/0h6_1,2010-04,9
tamale,/m/0h6_1,2010-05,12
tamale,/m/0h6_1,2010-06,8
tamale,/m/0h6_1,2010-07,8
tamale,/m/0h6_1,2010-08,8
tamale,/m/0h6_1,2010-09,7
tamale,/m/0h6_1,2010-10,7
tamale,/m/0h6_1,2010-11,8
tamale,/m/0h6_1,2010-12,8
tamale,/m/0h6_1,2010-13,8
tamale,/m/0h6_1,2010-14,7
tamale,/m/0h6_1,2010-15,7
tamale,/m/0h6_1,2010-16,8
tamale,/m/0h6_1,2010-17,9
tamale,/m/0h6_1,2010-18,11
tamale,/m/0h6_1,2010-19,8
tamale,/m/0h6_1,2010-20,7
tamale,/m/0h6_1,2010-21,7
tamale,/m/0h6_1,2010-22,7
tamale,/m/0h6_1,2010-23,6
tamale,/m/0h6_1,2010-24,7
tamale,/m/0h6_1,2010-25,7
tamale,/m/0h6_1,2010-26,7
tamale,/m/0h6_1,2010-27,7
tamale,/m/0h6_1,2010-28,7
tamale,/m/0h6_1,2010-29,7
tamale,/m/0h6_1,2010-30,7
tamale,/m/0h6_1,2010-31,8
tamale,/m/0h6_1,2010-32,8
tamale,/m/0h6_1,2010-33,7
tamale,/m/0h6_1,2010-34,8
tamale,/m/0h6_1,2010-35,7
tamale,/m/0h6_1,2010-36,8
tamale,/m/0h6_1,2010-37,9
tamale,/m/0h6_1,2010-38,8
tamale,/m/0h6_1,2010-39,8
tamale,/m/0h6_1,2010-40,9
tamale,/m/0h6_1,2010-41,10
tamale,/m/0h6_1,2010-42,8
tamale,/m/0h6_1,2010-43,9
tamale,/m/0h6_1,2010-44,12
tamale,/m/0h6_1,2010-45,12
tamale,/m/0h6_1,2010-46,14
tamale,/m/0h6_1,2010-47,17
tamale,/m/0h6_1,2010-48,16
tamale,/m/0h6_1,2010-49,22
tamale,/m/0h6_1,2010-50,27
tamale,/m/0h6_1,2010-51,51
tamale,/m/0h6_1,2010-52,27
tamale,/m/0h6_1,2011-01,17
tamale,/m/0h6_1,2011-02,14
tamale,/m/0h6_1,2011-03,12
tamale,/m/0h6_1,2011-04,11
tamale,/m/0h6_1,2011-05,12
tamale,/m/0h6_1,2011-06,10
tamale,/m/0h6_1,2011-07,9
tamale,/m/0h6_1,2011-08,9
tamale,/m/0h6_1,2011-09,10
tamale,/m/0h6_1,2011-10,10
tamale,/m/0h6_1,2011-11,9
tamale,/m/0h6_1,2011-12,9
tamale,/m/0h6_1,2011-13,9
tamale,/m/0h6_1,2011-14,9
tamale,/m/0h6_1,2011-15,10
tamale,/m/0h6_1,2011-16,9
tamale,/m/0h6_1,2011-17,9
tamale,/m/0h6_1,2011-18,12
tamale,/m/0h6_1,2011-19,9
tamale,/m/0h6_1,2011-20,9
tamale,/m/0h6_1,2011-21,9
tamale,/m/0h6_1,2011-22,9
tamale,/m/0h6_1,2011-23,9
tamale,/m/0h6_1,2011-24,9
tamale,/m/0h6_1,2011-25,9
tamale,/m/0h6_1,2011-26,8
tamale,/m/0h6_1,2011-27,7
tamale,/m/0h6_1,2011-28,9
tamale,/m/0h6_1,2011-29,8
tamale,/m/0h6_1,2011-30,8
tamale,/m/0h6_1,2011-31,10
tamale,/m/0h6_1,2011-32,9
tamale,/m/0h6_1,2011-33,9
tamale,/m/0h6_1,2011-34,9
tamale,/m/0h6_1,2011-35,9
tamale,/m/0h6_1,2011-36,10
tamale,/m/0h6_1,2011-37,9
tamale,/m/0h6_1,2011-38,10
tamale,/m/0h6_1,2011-39,10
tamale,/m/0h6_1,2011-40,10
tamale,/m/0h6_1,2011-41,11
tamale,/m/0h6_1,2011-42,10
tamale,/m/0h6_1,2011-43,11
tamale,/m/0h6_1,2011-44,12
tamale,/m/0h6_1,2011-45,14
tamale,/m/0h6_1,2011-46,16
tamale,/m/0h6_1,2011-47,19
tamale,/m/0h6_1,2011-48,19
tamale,/m/0h6_1,2011-49,24
tamale,/m/0h6_1,2011-50,32
tamale,/m/0h6_1,2011-51,64
tamale,/m/0h6_1,2011-52,37
tamale,/m/0h6_1,2012-01,18
tamale,/m/0h6_1,2012-02,14
tamale,/m/0h6_1,2012-03,12
tamale,/m/0h6_1,2012-04,13
tamale,/m/0h6_1,2012-05,13
tamale,/m/0h6_1,2012-06,11
tamale,/m/0h6_1,2012-07,11
tamale,/m/0h6_1,2012-08,10
tamale,/m/0h6_1,2012-09,10
tamale,/m/0h6_1,2012-10,10
tamale,/m/0h6_1,2012-11,8
tamale,/m/0h6_1,2012-12,10
tamale,/m/0h6_1,2012-13,9
tamale,/m/0h6_1,2012-14,10
tamale,/m/0h6_1,2012-15,9
tamale,/m/0h6_1,2012-16,9
tamale,/m/0h6_1,2012-17,11
tamale,/m/0h6_1,2012-18,13
tamale,/m/0h6_1,2012-19,10
tamale,/m/0h6_1,2012-20,10
tamale,/m/0h6_1,2012-21,9
tamale,/m/0h6_1,2012-22,9
tamale,/m/0h6_1,2012-23,10
tamale,/m/0h6_1,2012-24,9
tamale,/m/0h6_1,2012-25,10
tamale,/m/0h6_1,2012-26,9
tamale,/m/0h6_1,2012-27,10
tamale,/m/0h6_1,2012-28,8
tamale,/m/0h6_1,2012-29,8
tamale,/m/0h6_1,2012-30,10
tamale,/m/0h6_1,2012-31,10
tamale,/m/0h6_1,2012-32,9
tamale,/m/0h6_1,2012-33,9
tamale,/m/0h6_1,2012-34,10
tamale,/m/0h6_1,2012-35,9
tamale,/m/0h6_1,2012-36,10
tamale,/m/0h6_1,2012-37,10
tamale,/m/0h6_1,2012-38,11
tamale,/m/0h6_1,2012-39,10
tamale,/m/0h6_1,2012-40,11
tamale,/m/0h6_1,2012-41,11
tamale,/m/0h6_1,2012-42,11
tamale,/m/0h6_1,2012-43,13
tamale,/m/0h6_1,2012-44,11
tamale,/m/0h6_1,2012-45,13
tamale,/m/0h6_1,2012-46,17
tamale,/m/0h6_1,2012-47,20
tamale,/m/0h6_1,2012-48,19
tamale,/m/0h6_1,2012-49,24
tamale,/m/0h6_1,2012-50,28
tamale,/m/0h6_1,2012-51,45
tamale,/m/0h6_1,2012-52,62
tamale,/m/0h6_1,2013-01,16
tamale,/m/0h6_1,2013-02,14
tamale,/m/0h6_1,2013-03,14
tamale,/m/0h6_1,2013-04,14
tamale,/m/0h6_1,2013-05,11
tamale,/m/0h6_1,2013-06,10
tamale,/m/0h6_1,2013-07,11
tamale,/m/0h6_1,2013-08,11
tamale,/m/0h6_1,2013-09,10
tamale,/m/0h6_1,2013-10,10
tamale,/m/0h6_1,2013-11,9
tamale,/m/0h6_1,2013-12,10
tamale,/m/0h6_1,2013-13,9
tamale,/m/0h6_1,2013-14,10
tamale,/m/0h6_1,2013-15,10
tamale,/m/0h6_1,2013-16,11
tamale,/m/0h6_1,2013-17,13
tamale,/m/0h6_1,2013-18,13
tamale,/m/0h6_1,2013-19,10
tamale,/m/0h6_1,2013-20,10
tamale,/m/0h6_1,2013-21,10
tamale,/m/0h6_1,2013-22,9
tamale,/m/0h6_1,2013-23,10
tamale,/m/0h6_1,2013-24,10
tamale,/m/0h6_1,2013-25,10
tamale,/m/0h6_1,2013-26,10
tamale,/m/0h6_1,2013-27,11
tamale,/m/0h6_1,2013-28,11
tamale,/m/0h6_1,2013-29,10
tamale,/m/0h6_1,2013-30,10
tamale,/m/0h6_1,2013-31,10
tamale,/m/0h6_1,2013-32,11
tamale,/m/0h6_1,2013-33,10
tamale,/m/0h6_1,2013-34,11
tamale,/m/0h6_1,2013-35,10
tamale,/m/0h6_1,2013-36,11
tamale,/m/0h6_1,2013-37,11
tamale,/m/0h6_1,2013-38,12
tamale,/m/0h6_1,2013-39,12
tamale,/m/0h6_1,2013-40,14
tamale,/m/0h6_1,2013-41,14
tamale,/m/0h6_1,2013-42,14
tamale,/m/0h6_1,2013-43,14
tamale,/m/0h6_1,2013-44,16
tamale,/m/0h6_1,2013-45,17
tamale,/m/0h6_1,2013-46,19
tamale,/m/0h6_1,2013-47,24
tamale,/m/0h6_1,2013-48,22
tamale,/m/0h6_1,2013-49,32
tamale,/m/0h6_1,2013-50,45
tamale,/m/0h6_1,2013-51,78
tamale,/m/0h6_1,2013-52,33
tamale,/m/0h6_1,2014-01,17
tamale,/m/0h6_1,2014-02,14
tamale,/m/0h6_1,2014-03,13
tamale,/m/0h6_1,2014-04,13
tamale,/m/0h6_1,2014-05,12
tamale,/m/0h6_1,2014-06,11
tamale,/m/0h6_1,2014-07,11
tamale,/m/0h6_1,2014-08,11
tamale,/m/0h6_1,2014-09,11
tamale,/m/0h6_1,2014-10,11
tamale,/m/0h6_1,2014-11,10
tamale,/m/0h6_1,2014-12,11
tamale,/m/0h6_1,2014-13,10
tamale,/m/0h6_1,2014-14,10
tamale,/m/0h6_1,2014-15,11
tamale,/m/0h6_1,2014-16,10
tamale,/m/0h6_1,2014-17,11
tamale,/m/0h6_1,2014-18,14
tamale,/m/0h6_1,2014-19,10
tamale,/m/0h6_1,2014-20,11
tamale,/m/0h6_1,2014-21,10
tamale,/m/0h6_1,2014-22,10
tamale,/m/0h6_1,2014-23,10
tamale,/m/0h6_1,2014-24,10
tamale,/m/0h6_1,2014-25,11
tamale,/m/0h6_1,2014-26,11
tamale,/m/0h6_1,2014-27,11
tamale,/m/0h6_1,2014-28,11
tamale,/m/0h6_1,2014-29,11
tamale,/m/0h6_1,2014-30,11
tamale,/m/0h6_1,2014-31,13
tamale,/m/0h6_1,2014-32,11
tamale,/m/0h6_1,2014-33,11
tamale,/m/0h6_1,2014-34,11
tamale,/m/0h6_1,2014-35,11
tamale,/m/0h6_1,2014-36,11
tamale,/m/0h6_1,2014-37,12
tamale,/m/0h6_1,2014-38,12
tamale,/m/0h6_1,2014-39,12
tamale,/m/0h6_1,2014-40,13
tamale,/m/0h6_1,2014-41,13
tamale,/m/0h6_1,2014-42,12
tamale,/m/0h6_1,2014-43,14
tamale,/m/0h6_1,2014-44,16
tamale,/m/0h6_1,2014-45,20
tamale,/m/0h6_1,2014-46,22
tamale,/m/0h6_1,2014-47,25
tamale,/m/0h6_1,2014-48,24
tamale,/m/0h6_1,2014-49,33
tamale,/m/0h6_1,2014-50,47
tamale,/m/0h6_1,2014-51,85
tamale,/m/0h6_1,2014-52,39
tamale,/m/0h6_1,2015-01,20
tamale,/m/0h6_1,2015-02,16
tamale,/m/0h6_1,2015-03,14
tamale,/m/0h6_1,2015-04,16
tamale,/m/0h6_1,2015-05,16
tamale,/m/0h6_1,2015-06,11
tamale,/m/0h6_1,2015-07,12
tamale,/m/0h6_1,2015-08,12
tamale,/m/0h6_1,2015-09,12
tamale,/m/0h6_1,2015-10,12
tamale,/m/0h6_1,2015-11,11
tamale,/m/0h6_1,2015-12,11
tamale,/m/0h6_1,2015-13,11
tamale,/m/0h6_1,2015-14,11
tamale,/m/0h6_1,2015-15,11
tamale,/m/0h6_1,2015-16,11
tamale,/m/0h6_1,2015-17,12
tamale,/m/0h6_1,2015-18,14
tamale,/m/0h6_1,2015-19,12
tamale,/m/0h6_1,2015-20,12
tamale,/m/0h6_1,2015-21,11
tamale,/m/0h6_1,2015-22,11
tamale,/m/0h6_1,2015-23,11
tamale,/m/0h6_1,2015-24,11
tamale,/m/0h6_1,2015-25,11
tamale,/m/0h6_1,2015-26,11
tamale,/m/0h6_1,2015-27,11
tamale,/m/0h6_1,2015-28,11
tamale,/m/0h6_1,2015-29,12
tamale,/m/0h6_1,2015-30,12
tamale,/m/0h6_1,2015-31,12
tamale,/m/0h6_1,2015-32,12
tamale,/m/0h6_1,2015-33,12
tamale,/m/0h6_1,2015-34,13
tamale,/m/0h6_1,2015-35,13
tamale,/m/0h6_1,2015-36,14
tamale,/m/0h6_1,2015-37,14
tamale,/m/0h6_1,2015-38,13
tamale,/m/0h6_1,2015-39,13
tamale,/m/0h6_1,2015-40,14
tamale,/m/0h6_1,2015-41,14
tamale,/m/0h6_1,2015-42,14
tamale,/m/0h6_1,2015-43,16
tamale,/m/0h6_1,2015-44,19
tamale,/m/0h6_1,2015-45,21
tamale,/m/0h6_1,2015-46,28
tamale,/m/0h6_1,2015-47,33
tamale,/m/0h6_1,2015-48,29
tamale,/m/0h6_1,2015-49,42
tamale,/m/0h6_1,2015-50,53
tamale,/m/0h6_1,2015-51,100
tamale,/m/0h6_1,2015-52,47
tamale,/m/0h6_1,2016-01,22
tamale,/m/0h6_1,2016-02,17
tamale,/m/0h6_1,2016-03,16
tamale,/m/0h6_1,2016-04,16
tamale,/m/0h6_1,2016-05,17
tamale,/m/0h6_1,2016-06,13
tamale,/m/0h6_1,2016-07,13
tamale,/m/0h6_1,2016-08,12
tamale,/m/0h6_1,2016-09,12
tamale,/m/0h6_1,2016-10,13
tamale,/m/0h6_1,2016-11,13
tamale,/m/0h6_1,2016-12,13
tamale,/m/0h6_1,2016-13,11
tamale,/m/0h6_1,2016-14,11
tamale,/m/0h6_1,2016-15,12
tamale,/m/0h6_1,2016-16,11
tamale,/m/0h6_1,2016-17,13
tamale,/m/0h6_1,2016-18,19
tamale,/m/0h6_1,2016-19,13
tamale,/m/0h6_1,2016-20,14
tamale,/m/0h6_1,2016-21,12
tamale,/m/0h6_1,2016-22,12
tamale,/m/0h6_1,2016-23,12
tamale,/m/0h6_1,2016-24,13
tamale,/m/0h6_1,2016-25,12
tamale,/m/0h6_1,2016-26,12
tamale,/m/0h6_1,2016-27,13
tamale,/m/0h6_1,2016-28,13
tamale,/m/0h6_1,2016-29,13
tamale,/m/0h6_1,2016-30,13
tamale,/m/0h6_1,2016-31,13
tamale,/m/0h6_1,2016-32,13
tamale,/m/0h6_1,2016-33,13
tamale,/m/0h6_1,2016-34,14
tamale,/m/0h6_1,2016-35,15
tamale,/m/0h6_1,2016-36,15
tamale,/m/0h6_1,2016-37,14
tamale,/m/0h6_1,2016-38,14
tamale,/m/0h6_1,2016-39,16
tamale,/m/0h6_1,2016-40,14
tamale,/m/0h6_1,2016-41,16
tamale,/m/0h6_1,2016-42,16
tamale,/m/0h6_1,2016-43,17
tamale,/m/0h6_1,2016-44,20
tamale,/m/0h6_1,2016-45,19
tamale,/m/0h6_1,2016-46,24
tamale,/m/0h6_1,2016-47,30
tamale,/m/0h6_1,2016-48,27
tamale,/m/0h6_1,2016-49,34
tamale,/m/0h6_1,2016-50,45
tamale,/m/0h6_1,2016-51,85
tamale,/m/0h6_1,2016-52,61
ravioli,/m/02wf2z,2004-01,25
ravioli,/m/02wf2z,2004-02,32
ravioli,/m/02wf2z,2004-03,31
ravioli,/m/02wf2z,2004-04,34
ravioli,/m/02wf2z,2004-05,16
ravioli,/m/02wf2z,2004-06,36
ravioli,/m/02wf2z,2004-07,28
ravioli,/m/02wf2z,2004-08,27
ravioli,/m/02wf2z,2004-09,27
ravioli,/m/02wf2z,2004-10,35
ravioli,/m/02wf2z,2004-11,34
ravioli,/m/02wf2z,2004-12,40
ravioli,/m/02wf2z,2004-13,25
ravioli,/m/02wf2z,2004-14,30
ravioli,/m/02wf2z,2004-15,14
ravioli,/m/02wf2z,2004-16,26
ravioli,/m/02wf2z,2004-17,15
ravioli,/m/02wf2z,2004-18,23
ravioli,/m/02wf2z,2004-19,12
